connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,199.212.67.104,,,
,,,,,69.60.71.141,,,
,,,,,70.51.148.15,,,
,,,,,50.100.56.124,,,
,,,,,184.162.161.11,,,
,,,,,207.134.219.224,,,
43.644100189208984,NA,Toronto,0,184.75.220.162,184.75.220.162,-79.38009643554688,ON,CA
,,,,,74.56.253.7,,,
,,,,,142.166.155.52,,,
,,,,,65.95.44.36,,,
43.644100189208984,NA,Toronto,0,63.142.161.20,63.142.161.20,-79.38009643554688,ON,CA
,,,,,174.118.57.189,,,
,,,,,99.226.139.247,,,
43.8927001953125,NA,Markham,0,216.165.220.209,216.165.220.209,-79.26409912109375,ON,CA
,,,,,72.0.248.30,,,
,,,,,70.24.44.185,,,
,,,,,70.30.171.88,,,
,,,,,216.246.240.26,,,
,,,,,24.204.230.173,,,
,,,,,216.246.240.26,,,
,,,,,135.19.219.117,,,
,,,,,173.44.95.217,,,
,,,,,70.27.244.221,,,
,,,,,70.30.171.88,,,
,,,,,184.162.103.110,,,
,,,,,174.92.244.194,,,
,,,,,173.248.245.158,,,
,,,,,206.188.87.9,,,
,,,,,173.177.125.221,,,
,,,,,73.4.162.237,,,
,,,,,173.179.227.48,,,
,,,,,99.244.135.132,,,
,,,,,208.118.223.45,,,
,,,,,173.248.245.158,,,
,,,,,24.50.120.143,,,
,,,,,216.121.155.119,,,
,,,,,208.118.223.45,,,
,,,,,70.29.189.216,,,
,,,,,70.83.163.80,,,
,,,,,24.48.8.226,,,
,,,,,173.177.77.49,,,
,,,,,173.206.190.186,,,
,,,,,99.246.129.183,,,
,,,,,142.167.199.20,,,
,,,,,24.122.99.211,,,
,,,,,65.94.245.248,,,
,,,,,47.55.196.233,,,
43.76850128173828,NA,Toronto,0,135.0.51.13,135.0.51.13,-79.3583984375,ON,CA
,,,,,76.71.192.230,,,
,,,,,66.206.225.76,,,
,,,,,24.122.43.95,,,
,,,,,65.94.16.230,,,
,,,,,74.57.134.34,,,
,,,,,72.71.217.104,,,
,,,,,199.167.138.143,,,
,,,,,174.91.251.67,,,
,,,,,70.26.150.38,,,
43.80870056152344,NA,Pickering,0,135.0.0.208,135.0.0.208,-79.13069915771484,ON,CA
,,,,,23.91.235.21,,,
,,,,,96.20.11.53,,,
,,,,,99.248.71.119,,,
,,,,,99.233.4.112,,,
,,,,,99.237.168.171,,,
,,,,,208.101.119.253,,,
,,,,,216.162.79.182,,,
,,,,,207.253.84.190,,,
,,,,,64.9.225.99,,,
,,,,,70.30.106.95,,,
,,,,,96.22.181.20,,,
,,,,,24.122.177.105,,,
43.70000076293945,NA,Etobicoke,0,209.141.186.204,209.141.186.204,-79.56670379638672,ON,CA
,,,,,67.193.126.66,,,
,,,,,24.246.51.24,,,
,,,,,99.246.129.183,,,
43.644100189208984,NA,Toronto,0,63.142.161.16,63.142.161.16,-79.38009643554688,ON,CA
,,,,,142.163.83.236,,,
,,,,,24.246.51.24,,,
,,,,,24.246.51.24,,,
,,,,,184.147.226.183,,,
,,,,,67.68.142.232,,,
,,,,,67.240.36.6,,,
,,,,,24.122.50.17,,,
,,,,,198.48.188.58,,,
,,,,,142.166.154.242,,,
,,,,,24.122.50.17,,,
,,,,,179.178.222.18,,,
,,,,,104.158.17.206,,,
,,,,,173.44.95.217,,,
,,,,,216.46.40.16,,,
,,,,,24.122.50.17,,,
,,,,,184.162.239.206,,,
,,,,,99.231.129.42,,,
,,,,,24.224.190.150,,,
,,,,,24.122.43.95,,,
,,,,,67.68.142.232,,,
,,,,,99.243.94.126,,,
,,,,,184.162.239.206,,,
,,,,,24.201.214.210,,,
,,,,,206.188.87.9,,,
,,,,,24.137.114.153,,,
,,,,,184.162.239.206,,,
,,,,,70.26.150.38,,,
,,,,,156.34.193.88,,,
60.0,NA,,0,198.254.159.156,198.254.159.156,-95.0,,CA
,,,,,174.113.58.42,,,
,,,,,72.0.253.110,,,
,,,,,24.235.251.18,,,
,,,,,99.224.101.14,,,
,,,,,99.234.201.177,,,
,,,,,206.188.87.9,,,
,,,,,184.75.214.210,,,
,,,,,67.68.96.167,,,
,,,,,24.201.214.210,,,
,,,,,24.201.27.99,,,
,,,,,206.188.87.9,,,
,,,,,99.233.127.164,,,
60.0,NA,,0,104.158.16.87,104.158.16.87,-95.0,,CA
,,,,,173.248.245.158,,,
,,,,,70.82.32.55,,,
,,,,,206.188.87.9,,,
,,,,,99.233.127.164,,,
,,,,,173.177.125.221,,,
,,,,,206.188.87.9,,,
,,,,,173.177.125.221,,,
,,,,,76.64.89.187,,,
,,,,,70.29.189.216,,,
,,,,,108.183.157.141,,,
,,,,,67.193.200.179,,,
,,,,,24.212.49.233,,,
,,,,,99.252.246.80,,,
,,,,,66.130.78.196,,,
,,,,,24.54.12.95,,,
,,,,,173.179.112.229,,,
,,,,,198.48.188.58,,,
45.422000885009766,NA,Ottawa,0,69.158.169.4,69.158.169.4,-75.63030242919922,ON,CA
,,,,,142.68.229.27,,,
,,,,,174.95.152.83,,,
,,,,,47.55.18.122,,,
,,,,,74.59.168.24,,,
,,,,,63.135.25.117,,,
,,,,,70.81.194.79,,,
,,,,,99.246.161.131,,,
,,,,,24.212.208.206,,,
,,,,,207.112.85.206,,,
,,,,,50.21.128.229,,,
,,,,,108.162.156.61,,,
,,,,,47.55.18.122,,,
,,,,,70.30.23.12,,,
,,,,,66.130.78.196,,,
,,,,,173.179.112.229,,,
,,,,,198.48.188.58,,,
,,,,,75.152.2.92,,,
,,,,,74.210.205.170,,,
,,,,,67.68.142.232,,,
,,,,,135.19.56.81,,,
,,,,,24.157.157.122,,,
,,,,,96.23.227.149,,,
45.5,NA,Montr�al,0,67.71.110.119,67.71.110.119,-73.58329772949219,QC,CA
,,,,,70.81.81.55,,,
,,,,,68.171.75.130,,,
,,,,,70.31.30.5,,,
,,,,,174.112.198.221,,,
,,,,,199.212.9.27,,,
,,,,,99.192.49.84,,,
,,,,,208.114.154.207,,,
,,,,,24.157.157.122,,,
,,,,,74.58.63.48,,,
,,,,,47.63.124.154,,,
,,,,,24.204.192.43,,,
,,,,,207.134.26.103,,,
,,,,,74.56.224.162,,,
,,,,,24.204.192.43,,,
,,,,,76.64.185.142,,,
,,,,,67.68.142.232,,,
60.0,NA,,0,206.47.42.162,206.47.42.162,-95.0,,CA
,,,,,99.192.49.84,,,
,,,,,65.92.217.241,,,
,,,,,50.101.190.163,,,
,,,,,24.141.23.177,,,
,,,,,184.144.89.103,,,
,,,,,99.251.231.136,,,
,,,,,99.246.129.183,,,
,,,,,184.75.212.90,,,
43.884498596191406,NA,Markham,0,209.141.144.245,209.141.144.245,-79.23390197753906,ON,CA
,,,,,198.37.171.46,,,
,,,,,76.71.184.245,,,
,,,,,184.75.212.90,,,
,,,,,70.81.205.118,,,
,,,,,142.166.188.8,,,
,,,,,142.163.135.174,,,
,,,,,24.25.171.104,,,
,,,,,184.162.161.11,,,
,,,,,67.68.142.232,,,
,,,,,24.122.224.246,,,
,,,,,66.66.0.13,,,
,,,,,24.226.239.39,,,
,,,,,173.206.19.124,,,
,,,,,208.114.154.207,,,
,,,,,99.239.84.177,,,
,,,,,72.53.109.53,,,
,,,,,70.81.205.118,,,
,,,,,74.210.174.80,,,
48.05849838256836,NA,Marysville,819,184.12.107.43,184.12.107.43,-122.14820098876953,WA,US
,,,,,75.133.183.10,,,
,,,,,156.34.168.188,,,
,,,,,184.161.89.15,,,
,,,,,208.74.214.201,,,
,,,,,47.54.210.218,,,
,,,,,99.246.132.103,,,
,,,,,70.81.137.186,,,
,,,,,76.67.207.60,,,
,,,,,173.177.125.221,,,
,,,,,173.206.19.124,,,
,,,,,173.206.19.124,,,
,,,,,174.236.35.233,,,
,,,,,65.94.85.71,,,
,,,,,174.236.35.233,,,
,,,,,72.65.125.196,,,
,,,,,72.65.125.196,,,
,,,,,69.157.19.94,,,
,,,,,70.82.1.102,,,
,,,,,72.65.125.196,,,
,,,,,72.65.125.196,,,
,,,,,74.69.37.149,,,
,,,,,24.212.84.188,,,
,,,,,74.14.72.170,,,
,,,,,24.157.162.191,,,
,,,,,70.54.163.132,,,
,,,,,173.206.19.124,,,
,,,,,64.231.216.10,,,
,,,,,76.67.207.60,,,
,,,,,173.230.175.174,,,
,,,,,208.103.236.114,,,
,,,,,173.230.175.174,,,
,,,,,142.134.242.79,,,
,,,,,70.30.171.88,,,
46.36470031738281,NA,Trois-rivi�res,0,69.196.29.90,69.196.29.90,-72.55580139160156,QC,CA
,,,,,173.230.175.174,,,
,,,,,184.75.214.163,,,
,,,,,99.248.151.1,,,
45.31760025024414,NA,Ottawa,0,24.114.252.229,24.114.252.229,-75.8949966430664,ON,CA
,,,,,184.146.231.160,,,
,,,,,216.58.69.92,,,
,,,,,5.141.80.187,,,
,,,,,5.141.80.187,,,
,,,,,174.95.152.83,,,
,,,,,74.56.34.28,,,
,,,,,24.157.162.191,,,
,,,,,184.75.213.194,,,
43.644100189208984,NA,Toronto,0,184.75.210.250,184.75.210.250,-79.38009643554688,ON,CA
,,,,,74.56.34.28,,,
,,,,,66.131.210.25,,,
,,,,,99.227.98.212,,,
,,,,,5.141.80.187,,,
,,,,,74.56.34.28,,,
,,,,,184.162.161.11,,,
,,,,,70.82.32.55,,,
,,,,,74.56.34.28,,,
,,,,,162.221.126.194,,,
,,,,,184.162.161.11,,,
,,,,,24.202.89.187,,,
,,,,,24.50.120.143,,,
,,,,,24.157.162.191,,,
,,,,,24.202.221.7,,,
45.31760025024414,NA,Ottawa,0,24.114.252.229,24.114.252.229,-75.8949966430664,ON,CA
,,,,,67.70.50.71,,,
,,,,,184.162.161.11,,,
,,,,,184.162.161.11,,,
,,,,,50.100.115.75,,,
,,,,,184.162.161.11,,,
,,,,,135.23.188.197,,,
,,,,,24.157.162.191,,,
,,,,,38.108.79.107,,,
,,,,,173.32.24.11,,,
60.0,NA,,0,207.134.39.5,207.134.39.5,-95.0,,CA
,,,,,47.54.47.147,,,
,,,,,67.193.4.69,,,
,,,,,74.56.237.216,,,
,,,,,142.217.213.226,,,
,,,,,173.248.195.108,,,
,,,,,142.68.7.180,,,
,,,,,142.217.50.60,,,
,,,,,70.51.13.159,,,
,,,,,198.37.171.46,,,
,,,,,24.200.152.150,,,
,,,,,99.229.234.240,,,
,,,,,96.127.236.166,,,
,,,,,184.75.213.122,,,
60.0,NA,,0,207.134.39.5,207.134.39.5,-95.0,,CA
,,,,,24.226.218.94,,,
,,,,,70.29.250.106,,,
,,,,,24.200.152.150,,,
,,,,,71.161.89.223,,,
,,,,,24.36.112.160,,,
,,,,,209.169.149.78,,,
,,,,,71.161.89.223,,,
,,,,,156.34.56.216,,,
,,,,,24.156.209.171,,,
,,,,,198.255.242.100,,,
,,,,,24.114.106.72,,,
,,,,,24.122.111.111,,,
,,,,,47.54.94.92,,,
43.42409896850586,NA,Kitchener,0,135.0.29.77,135.0.29.77,-80.52140045166016,ON,CA
,,,,,24.122.5.70,,,
,,,,,74.58.228.105,,,
,,,,,151.231.106.251,,,
60.0,NA,,0,207.134.39.5,207.134.39.5,-95.0,,CA
,,,,,70.26.150.38,,,
,,,,,24.114.106.72,,,
,,,,,96.127.241.193,,,
,,,,,99.239.84.177,,,
,,,,,142.217.31.99,,,
60.0,NA,,0,162.219.178.10,162.219.178.10,-95.0,,CA
,,,,,74.57.134.34,,,
,,,,,206.180.242.108,,,
,,,,,50.101.47.152,,,
,,,,,99.229.154.61,,,
,,,,,209.171.185.19,,,
,,,,,69.171.128.18,,,
45.52090072631836,NA,Laval,0,67.68.239.250,67.68.239.250,-73.83540344238281,QC,CA
,,,,,70.82.30.108,,,
,,,,,99.227.128.239,,,
,,,,,73.38.219.113,,,
,,,,,207.210.56.124,,,
,,,,,208.74.214.201,,,
,,,,,184.147.226.183,,,
,,,,,24.200.160.35,,,
,,,,,142.177.236.93,,,
,,,,,205.237.38.162,,,
,,,,,69.159.140.224,,,
,,,,,99.247.51.24,,,
,,,,,135.19.143.152,,,
,,,,,99.252.60.43,,,
,,,,,142.162.210.2,,,
,,,,,216.218.29.196,,,
,,,,,216.218.29.196,,,
,,,,,207.179.128.143,,,
,,,,,184.75.210.42,,,
,,,,,24.200.169.234,,,
,,,,,184.162.255.126,,,
45.5901985168457,NA,Montr�al,0,70.50.11.9,70.50.11.9,-73.55590057373047,QC,CA
,,,,,24.201.34.232,,,
,,,,,184.148.214.145,,,
,,,,,65.95.12.34,,,
,,,,,74.57.34.123,,,
,,,,,65.95.12.34,,,
,,,,,99.228.201.152,,,
,,,,,96.22.103.84,,,
,,,,,74.59.168.24,,,
,,,,,24.201.34.232,,,
,,,,,70.27.244.221,,,
,,,,,96.23.21.178,,,
,,,,,24.200.169.234,,,
,,,,,70.55.165.164,,,
45.5901985168457,NA,Montr�al,0,70.50.11.9,70.50.11.9,-73.55590057373047,QC,CA
,,,,,70.49.32.49,,,
,,,,,65.95.12.34,,,
,,,,,184.162.255.126,,,
,,,,,216.218.29.213,,,
,,,,,24.212.84.188,,,
,,,,,69.196.129.126,,,
,,,,,24.200.169.234,,,
,,,,,74.210.216.182,,,
,,,,,96.21.110.25,,,
,,,,,74.59.168.24,,,
,,,,,24.200.169.234,,,
,,,,,74.75.185.145,,,
,,,,,162.253.130.130,,,
51.12089920043945,EU,Rossosh,0,5.187.78.37,5.187.78.37,38.511600494384766,86,RU
43.59960174560547,NA,Mississauga,0,66.49.186.108,66.49.186.108,-79.56639862060547,ON,CA
,,,,,70.30.171.88,,,
60.0,NA,,0,104.129.113.179,104.129.113.179,-95.0,,CA
,,,,,216.144.127.123,,,
,,,,,70.54.163.132,,,
,,,,,67.70.77.195,,,
,,,,,70.30.171.88,,,
,,,,,69.165.211.26,,,
,,,,,69.165.211.26,,,
,,,,,208.74.214.201,,,
,,,,,184.145.139.17,,,
,,,,,69.157.140.40,,,
,,,,,70.30.171.88,,,
20.0,AS,,0,103.243.115.232,103.243.115.232,77.0,,IN
,,,,,99.233.169.240,,,
,,,,,96.44.123.87,,,
,,,,,24.157.240.19,,,
,,,,,69.159.177.66,,,
,,,,,72.230.241.73,,,
,,,,,208.103.236.114,,,
,,,,,67.255.70.38,,,
,,,,,208.103.236.114,,,
,,,,,173.230.175.174,,,
,,,,,99.244.50.83,,,
,,,,,69.165.211.26,,,
,,,,,184.160.80.20,,,
,,,,,99.244.50.83,,,
,,,,,139.57.205.194,,,
,,,,,173.178.187.133,,,
,,,,,5.228.250.197,,,
,,,,,173.178.187.133,,,
,,,,,50.100.143.7,,,
,,,,,184.160.76.139,,,
,,,,,24.157.183.144,,,
,,,,,24.203.63.183,,,
43.644100189208984,NA,Toronto,0,63.142.161.20,63.142.161.20,-79.38009643554688,ON,CA
,,,,,173.178.187.133,,,
,,,,,99.234.68.95,,,
,,,,,70.20.47.61,,,
,,,,,69.159.177.66,,,
,,,,,69.159.177.66,,,
,,,,,70.20.47.61,,,
43.644100189208984,NA,Toronto,0,63.142.161.6,63.142.161.6,-79.38009643554688,ON,CA
,,,,,199.193.169.133,,,
,,,,,173.206.19.124,,,
,,,,,147.194.23.10,,,
,,,,,99.233.31.1,,,
,,,,,99.233.31.1,,,
43.76570129394531,NA,Toronto,0,199.47.124.99,199.47.124.99,-79.38349914550781,ON,CA
,,,,,69.165.215.137,,,
,,,,,99.241.44.217,,,
,,,,,71.192.136.106,,,
,,,,,65.94.189.107,,,
,,,,,70.30.171.88,,,
,,,,,173.182.152.57,,,
,,,,,67.68.23.199,,,
,,,,,50.100.234.63,,,
,,,,,184.160.113.89,,,
,,,,,70.55.165.164,,,
,,,,,50.101.190.163,,,
,,,,,184.148.64.159,,,
,,,,,99.239.207.55,,,
,,,,,70.30.171.88,,,
,,,,,184.148.49.173,,,
,,,,,70.27.244.221,,,
,,,,,70.55.165.164,,,
43.80870056152344,NA,Pickering,0,135.0.0.208,135.0.0.208,-79.13069915771484,ON,CA
43.80870056152344,NA,Pickering,0,135.0.0.208,135.0.0.208,-79.13069915771484,ON,CA
43.80870056152344,NA,Pickering,0,135.0.0.208,135.0.0.208,-79.13069915771484,ON,CA
,,,,,74.57.134.34,,,
,,,,,38.108.79.121,,,
46.81650161743164,NA,Qu�bec,0,69.159.125.99,69.159.125.99,-71.23600006103516,QC,CA
,,,,,99.235.225.176,,,
,,,,,24.200.97.33,,,
45.65869903564453,NA,Montr�al,0,69.157.169.34,69.157.169.34,-73.52359771728516,QC,CA
,,,,,96.23.114.96,,,
,,,,,67.68.23.199,,,
43.80870056152344,NA,Pickering,0,135.0.0.208,135.0.0.208,-79.13069915771484,ON,CA
,,,,,65.94.245.248,,,
,,,,,174.113.37.175,,,
,,,,,66.110.140.41,,,
,,,,,135.19.226.206,,,
,,,,,167.88.133.243,,,
,,,,,69.171.138.91,,,
,,,,,47.54.60.98,,,
,,,,,99.230.56.134,,,
,,,,,66.130.158.215,,,
,,,,,70.30.171.88,,,
,,,,,69.159.177.66,,,
,,,,,173.176.107.161,,,
,,,,,156.34.156.44,,,
,,,,,69.159.177.66,,,
,,,,,96.23.98.161,,,
,,,,,24.49.227.3,,,
,,,,,174.138.197.44,,,
,,,,,173.206.19.124,,,
,,,,,24.200.169.234,,,
,,,,,66.130.166.26,,,
,,,,,173.178.187.133,,,
,,,,,47.62.49.181,,,
,,,,,47.55.25.28,,,
,,,,,142.68.146.90,,,
,,,,,47.63.3.178,,,
,,,,,74.57.145.39,,,
,,,,,66.130.166.26,,,
,,,,,70.80.28.66,,,
,,,,,47.69.17.242,,,
,,,,,96.21.67.59,,,
,,,,,70.80.28.66,,,
,,,,,24.138.72.230,,,
,,,,,70.80.28.66,,,
,,,,,135.19.244.227,,,
,,,,,64.231.216.10,,,
,,,,,24.230.195.226,,,
,,,,,64.231.216.10,,,
,,,,,216.113.119.42,,,
,,,,,70.80.28.66,,,
,,,,,70.80.28.66,,,
,,,,,23.91.143.118,,,
,,,,,70.80.28.66,,,
,,,,,23.91.143.118,,,
,,,,,70.29.189.216,,,
,,,,,184.161.95.122,,,
,,,,,135.19.244.227,,,
,,,,,70.80.28.66,,,
,,,,,24.231.86.14,,,
,,,,,65.94.189.107,,,
,,,,,96.23.188.33,,,
,,,,,47.61.43.198,,,
,,,,,74.57.14.56,,,
,,,,,174.89.209.105,,,
,,,,,173.178.187.133,,,
,,,,,206.126.83.160,,,
,,,,,184.144.201.56,,,
,,,,,67.71.144.137,,,
,,,,,142.217.90.207,,,
,,,,,99.231.135.8,,,
,,,,,173.178.187.133,,,
,,,,,209.197.186.25,,,
,,,,,208.74.214.201,,,
,,,,,76.68.57.83,,,
,,,,,69.165.211.26,,,
,,,,,47.23.3.154,,,
,,,,,70.54.169.142,,,
,,,,,74.56.0.142,,,
,,,,,135.19.143.152,,,
,,,,,24.203.151.230,,,
,,,,,99.253.130.142,,,
,,,,,24.203.151.230,,,
,,,,,198.37.171.46,,,
,,,,,70.30.171.88,,,
,,,,,209.141.170.40,,,
,,,,,152.250.48.85,,,
,,,,,174.112.205.52,,,
,,,,,70.80.28.66,,,
60.0,EU,,0,5.141.215.201,5.141.215.201,100.0,,RU
,,,,,181.58.128.225,,,
,,,,,66.130.171.66,,,
,,,,,70.29.189.216,,,
,,,,,174.93.158.164,,,
,,,,,66.131.210.25,,,
,,,,,50.100.110.148,,,
,,,,,70.55.83.233,,,
,,,,,74.58.161.154,,,
43.644100189208984,NA,Toronto,0,63.142.161.5,63.142.161.5,-79.38009643554688,ON,CA
,,,,,72.12.105.40,,,
,,,,,47.55.142.87,,,
,,,,,181.60.210.128,,,
,,,,,70.30.171.88,,,
,,,,,24.142.61.30,,,
,,,,,70.53.206.192,,,
,,,,,24.156.212.187,,,
,,,,,64.9.225.99,,,
,,,,,70.53.206.192,,,
,,,,,66.131.229.10,,,
,,,,,24.212.248.99,,,
,,,,,76.70.119.99,,,
,,,,,24.212.77.124,,,
,,,,,99.253.91.119,,,
,,,,,50.101.61.44,,,
,,,,,47.18.106.198,,,
,,,,,99.244.225.4,,,
,,,,,216.185.241.164,,,
,,,,,69.17.232.171,,,
43.779701232910156,NA,North York,0,208.76.111.158,208.76.111.158,-79.41560363769531,ON,CA
,,,,,173.206.66.241,,,
,,,,,173.179.21.236,,,
,,,,,99.231.5.117,,,
,,,,,135.0.87.84,,,
,,,,,69.17.232.171,,,
,,,,,99.246.129.183,,,
43.644100189208984,NA,Toronto,0,184.75.210.251,184.75.210.251,-79.38009643554688,ON,CA
,,,,,135.0.87.84,,,
,,,,,142.217.31.99,,,
45.500301361083984,NA,Montr�al,0,184.170.129.118,184.170.129.118,-73.56210327148438,QC,CA
,,,,,184.75.210.62,,,
,,,,,64.9.225.99,,,
,,,,,74.58.145.194,,,
,,,,,184.161.230.106,,,
,,,,,67.223.130.182,,,
5.8333001136779785,SA,Paramaribo,0,186.179.242.68,186.179.242.68,-55.16669845581055,16,SR
,,,,,156.34.59.75,,,
,,,,,159.33.64.216,,,
,,,,,184.161.70.14,,,
,,,,,184.75.210.42,,,
,,,,,173.178.187.133,,,
,,,,,69.159.177.66,,,
,,,,,173.178.187.133,,,
,,,,,74.74.178.173,,,
,,,,,174.89.48.34,,,
,,,,,216.246.254.164,,,
,,,,,50.136.127.134,,,
,,,,,174.89.48.34,,,
,,,,,47.59.227.69,,,
,,,,,173.33.190.111,,,
,,,,,24.114.57.24,,,
,,,,,184.148.209.207,,,
,,,,,47.59.227.69,,,
,,,,,173.33.190.111,,,
,,,,,24.203.151.230,,,
,,,,,173.33.190.111,,,
,,,,,24.114.57.24,,,
,,,,,184.145.17.24,,,
,,,,,47.59.227.69,,,
,,,,,173.33.190.111,,,
,,,,,205.211.52.161,,,
,,,,,70.31.59.173,,,
,,,,,181.138.63.35,,,
,,,,,173.238.98.0,,,
,,,,,74.59.114.118,,,
,,,,,66.206.225.76,,,
,,,,,66.79.228.184,,,
,,,,,99.226.104.241,,,
,,,,,67.193.36.138,,,
,,,,,70.81.52.24,,,
,,,,,173.178.187.133,,,
,,,,,66.130.246.8,,,
,,,,,205.211.52.161,,,
44.27629852294922,NA,Peterborough,0,209.42.113.229,209.42.113.229,-78.31300354003906,ON,CA
,,,,,24.25.173.206,,,
,,,,,207.210.56.124,,,
,,,,,66.225.185.108,,,
45.5,NA,Montr�al,0,173.246.31.122,173.246.31.122,-73.58329772949219,QC,CA
,,,,,99.226.4.247,,,
,,,,,174.88.97.32,,,
,,,,,47.61.241.8,,,
,,,,,173.206.19.124,,,
,,,,,70.30.92.110,,,
,,,,,99.226.181.128,,,
,,,,,24.157.157.122,,,
,,,,,99.226.181.128,,,
,,,,,99.232.62.218,,,
,,,,,174.91.33.144,,,
,,,,,96.21.147.148,,,
,,,,,142.177.74.119,,,
,,,,,70.80.105.128,,,
,,,,,99.232.62.218,,,
45.5,NA,Montr�al,0,173.246.31.122,173.246.31.122,-73.58329772949219,QC,CA
,,,,,96.21.147.148,,,
,,,,,99.237.208.8,,,
,,,,,75.152.87.103,,,
,,,,,174.119.190.125,,,
,,,,,205.211.52.10,,,
,,,,,173.177.33.27,,,
,,,,,99.242.216.139,,,
45.690799713134766,NA,Terrebonne,0,70.52.93.90,70.52.93.90,-73.63079833984375,QC,CA
,,,,,99.230.149.234,,,
,,,,,67.193.78.16,,,
,,,,,173.179.195.117,,,
,,,,,108.162.134.93,,,
,,,,,64.9.225.99,,,
,,,,,142.177.178.48,,,
,,,,,174.114.128.243,,,
,,,,,173.206.19.124,,,
,,,,,96.20.37.205,,,
,,,,,67.223.130.182,,,
,,,,,47.55.63.206,,,
,,,,,47.63.3.178,,,
,,,,,98.124.11.24,,,
,,,,,209.195.90.206,,,
44.23099899291992,NA,Kingston,0,130.15.32.200,130.15.32.200,-76.4791030883789,ON,CA
45.53350067138672,NA,Montr�al,0,70.52.90.141,70.52.90.141,-73.64640045166016,QC,CA
,,,,,69.131.87.241,,,
,,,,,5.228.2.240,,,
,,,,,216.185.243.77,,,
,,,,,206.248.132.157,,,
,,,,,74.56.0.142,,,
,,,,,184.161.15.188,,,
,,,,,70.80.105.128,,,
,,,,,70.30.171.88,,,
43.654300689697266,NA,Toronto,0,141.117.116.197,141.117.116.197,-79.37960052490234,ON,CA
,,,,,174.88.22.19,,,
,,,,,69.165.162.99,,,
,,,,,74.58.161.154,,,
,,,,,69.165.162.99,,,
,,,,,74.59.167.120,,,
,,,,,70.30.171.88,,,
,,,,,50.101.190.163,,,
,,,,,69.159.176.65,,,
43.644100189208984,NA,Toronto,0,63.142.161.20,63.142.161.20,-79.38009643554688,ON,CA
,,,,,173.206.19.124,,,
,,,,,24.25.173.206,,,
,,,,,24.114.67.246,,,
,,,,,24.114.67.246,,,
,,,,,99.228.184.233,,,
,,,,,24.25.173.206,,,
,,,,,142.177.24.94,,,
,,,,,216.246.250.80,,,
,,,,,24.122.248.239,,,
,,,,,5.189.30.153,,,
46.36880111694336,NA,Trois-rivi�res,0,64.229.58.87,64.229.58.87,-72.58000183105469,QC,CA
,,,,,174.95.208.10,,,
,,,,,66.130.234.92,,,
,,,,,142.68.165.233,,,
,,,,,99.252.3.117,,,
,,,,,165.154.29.242,,,
,,,,,24.157.157.122,,,
,,,,,142.177.175.62,,,
,,,,,70.31.243.38,,,
,,,,,76.70.64.244,,,
,,,,,70.30.171.88,,,
,,,,,72.53.151.144,,,
,,,,,74.116.191.223,,,
,,,,,24.203.32.99,,,
,,,,,47.55.42.228,,,
,,,,,99.232.15.77,,,
,,,,,70.30.171.88,,,
,,,,,216.191.197.2,,,
,,,,,216.239.75.216,,,
,,,,,72.231.136.73,,,
,,,,,70.51.124.109,,,
,,,,,64.40.243.197,,,
,,,,,99.227.138.154,,,
,,,,,99.244.56.115,,,
,,,,,142.68.165.233,,,
,,,,,70.31.59.173,,,
,,,,,67.253.248.143,,,
,,,,,151.227.221.43,,,
,,,,,134.153.55.148,,,
,,,,,82.229.70.47,,,
,,,,,64.19.75.124,,,
,,,,,47.54.14.163,,,
,,,,,184.163.225.127,,,
,,,,,99.228.184.233,,,
,,,,,47.54.166.192,,,
,,,,,70.30.171.88,,,
,,,,,24.212.29.29,,,
,,,,,67.253.248.143,,,
,,,,,67.253.248.143,,,
,,,,,74.126.99.86,,,
,,,,,70.55.107.44,,,
,,,,,184.160.79.75,,,
,,,,,174.88.183.182,,,
,,,,,199.167.111.186,,,
,,,,,70.80.105.128,,,
,,,,,199.167.111.186,,,
,,,,,70.80.105.128,,,
,,,,,173.206.86.238,,,
,,,,,70.80.105.128,,,
,,,,,199.167.111.186,,,
,,,,,99.246.14.60,,,
,,,,,69.70.20.154,,,
60.0,NA,,0,198.254.205.121,198.254.205.121,-95.0,,CA
,,,,,184.161.14.144,,,
,,,,,173.179.250.75,,,
,,,,,96.127.227.99,,,
,,,,,99.236.165.124,,,
,,,,,75.152.12.75,,,
,,,,,69.172.80.97,,,
,,,,,24.215.80.171,,,
,,,,,192.95.238.36,,,
,,,,,69.207.152.51,,,
45.52909851074219,NA,Longueuil,0,70.48.146.137,70.48.146.137,-73.4708023071289,QC,CA
,,,,,173.178.187.133,,,
,,,,,184.162.215.14,,,
,,,,,99.228.246.190,,,
,,,,,74.59.114.118,,,
43.599998474121094,NA,Mississauga,0,69.156.236.201,69.156.236.201,-79.6500015258789,ON,CA
,,,,,24.204.145.239,,,
,,,,,179.126.30.144,,,
,,,,,173.178.187.133,,,
,,,,,70.51.124.2,,,
,,,,,76.71.63.76,,,
,,,,,70.51.124.2,,,
,,,,,162.219.179.82,,,
,,,,,99.225.171.96,,,
,,,,,174.95.208.10,,,
,,,,,142.68.165.233,,,
