connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_continent_code,connection_spec_client_geolocation_city,connection_spec_client_geolocation_metro_code,connection_spec_client_ip,web100_log_entry_connection_spec_remote_ip,connection_spec_client_geolocation_longitude,connection_spec_client_geolocation_region,connection_spec_client_geolocation_country_code
,,,,,217.37.179.209,,,
,,,,,60.248.184.139,,,
37.80440139770508,NA,Oakland,807,172.56.39.202,172.56.39.202,-122.27079772949219,CA,US
,,,,,68.189.12.80,,,
,,,,,181.88.178.141,,,
-6.0,AF,,0,197.152.186.205,197.152.186.205,35.0,,TZ
,,,,,82.148.35.155,,,
,,,,,151.227.95.241,,,
,,,,,108.206.38.57,,,
,,,,,174.50.133.193,,,
,,,,,76.105.44.239,,,
,,,,,68.118.52.119,,,
,,,,,98.208.44.2,,,
,,,,,98.210.5.67,,,
,,,,,68.118.52.119,,,
28.0,AF,,0,105.97.200.44,105.97.200.44,3.0,,DZ
,,,,,98.208.44.2,,,
,,,,,98.210.5.67,,,
,,,,,76.102.13.230,,,
,,,,,79.182.169.12,,,
,,,,,162.219.179.108,,,
38.581600189208984,NA,Sacramento,862,108.231.131.43,108.231.131.43,-121.49440002441406,CA,US
,,,,,79.182.169.12,,,
,,,,,69.181.147.95,,,
60.0,EU,,0,5.141.238.51,5.141.238.51,100.0,,RU
,,,,,69.181.147.95,,,
37.36880111694336,NA,Sunnyvale,807,24.130.11.118,24.130.11.118,-122.03630065917969,CA,US
,,,,,75.18.252.155,,,
,,,,,75.18.252.155,,,
,,,,,69.62.207.191,,,
,,,,,98.234.126.119,,,
,,,,,75.18.252.155,,,
,,,,,162.228.234.121,,,
,,,,,64.119.80.235,,,
,,,,,69.62.207.191,,,
,,,,,75.18.252.155,,,
,,,,,218.101.6.250,,,
,,,,,75.170.24.159,,,
,,,,,99.27.92.102,,,
,,,,,24.5.40.110,,,
,,,,,75.18.252.155,,,
,,,,,98.208.55.89,,,
,,,,,75.18.252.155,,,
37.87839889526367,NA,Berkeley,807,76.126.160.31,76.126.160.31,-122.26029968261719,CA,US
,,,,,162.228.234.121,,,
,,,,,172.248.245.38,,,
,,,,,50.150.107.30,,,
17.37529945373535,AS,Hyderabad,0,103.232.129.42,103.232.129.42,78.47440338134766,02,IN
,,,,,67.180.211.113,,,
,,,,,76.125.54.126,,,
31.04560089111328,AS,Shanghai,0,116.227.59.213,116.227.59.213,121.39969635009766,23,CN
37.35369873046875,NA,Sunnyvale,807,98.234.181.109,98.234.181.109,-122.03070068359375,CA,US
,,,,,68.186.111.247,,,
,,,,,68.186.111.247,,,
,,,,,68.186.111.247,,,
,,,,,71.231.248.252,,,
,,,,,76.201.72.159,,,
,,,,,168.150.123.167,,,
,,,,,67.187.142.93,,,
,,,,,165.234.180.54,,,
,,,,,24.4.156.162,,,
,,,,,24.111.72.122,,,
,,,,,67.169.171.193,,,
,,,,,98.255.102.14,,,
,,,,,74.95.100.10,,,
,,,,,66.173.31.211,,,
,,,,,75.149.145.162,,,
,,,,,69.178.223.132,,,
,,,,,24.6.127.241,,,
30.66670036315918,AS,Chengdu,0,110.185.14.122,110.185.14.122,104.06670379638672,32,CN
,,,,,98.255.220.111,,,
,,,,,162.249.229.166,,,
14.550100326538086,AS,Makati,0,222.127.85.104,222.127.85.104,121.03600311279297,D9,PH
,,,,,67.164.36.174,,,
,,,,,209.243.25.164,,,
,,,,,67.164.36.174,,,
,,,,,68.69.234.190,,,
,,,,,171.33.252.19,,,
,,,,,98.103.190.138,,,
,,,,,96.229.70.136,,,
,,,,,184.23.0.46,,,
,,,,,66.214.58.64,,,
47.0,EU,,0,91.83.137.36,91.83.137.36,20.0,,HU
25.77429962158203,NA,Miami,528,69.198.212.66,69.198.212.66,-80.1937026977539,FL,US
,,,,,71.132.135.81,,,
,,,,,76.9.78.75,,,
,,,,,209.243.8.14,,,
,,,,,74.94.248.178,,,
,,,,,50.197.44.129,,,
38.0,NA,,0,73.162.119.38,73.162.119.38,-97.0,,US
,,,,,76.9.78.75,,,
,,,,,99.8.214.10,,,
,,,,,173.12.132.81,,,
,,,,,12.216.127.154,,,
,,,,,209.183.253.172,,,
,,,,,96.56.162.58,,,
,,,,,67.161.74.91,,,
,,,,,208.105.136.114,,,
,,,,,162.202.161.147,,,
,,,,,162.202.161.147,,,
,,,,,75.95.228.28,,,
,,,,,76.21.107.213,,,
,,,,,162.202.161.147,,,
,,,,,50.150.118.47,,,
,,,,,162.202.161.147,,,
,,,,,122.145.26.64,,,
52.349998474121094,EU,Amsterdam,0,195.191.165.5,195.191.165.5,4.9166998863220215,07,NL
,,,,,98.255.225.60,,,
,,,,,122.145.26.64,,,
,,,,,162.253.128.176,,,
,,,,,23.243.98.202,,,
,,,,,96.39.170.244,,,
,,,,,24.5.121.197,,,
38.658199310302734,NA,,0,192.40.107.236,192.40.107.236,-77.24970245361328,VA,US
,,,,,71.94.71.24,,,
,,,,,73.2.77.163,,,
,,,,,76.254.65.57,,,
,,,,,96.39.170.244,,,
,,,,,166.170.38.135,,,
,,,,,67.2.152.128,,,
,,,,,73.41.216.207,,,
,,,,,99.100.208.17,,,
,,,,,74.93.22.146,,,
,,,,,186.251.101.47,,,
,,,,,96.18.226.238,,,
,,,,,99.100.208.17,,,
,,,,,184.75.220.162,,,
,,,,,66.87.134.172,,,
,,,,,99.100.208.17,,,
,,,,,190.22.205.76,,,
,,,,,73.41.216.207,,,
,,,,,50.204.222.38,,,
,,,,,50.204.222.38,,,
,,,,,99.100.208.17,,,
,,,,,50.204.222.38,,,
,,,,,66.87.134.172,,,
,,,,,72.193.117.205,,,
,,,,,174.236.78.231,,,
,,,,,72.193.117.205,,,
,,,,,67.188.74.134,,,
,,,,,70.197.7.244,,,
,,,,,23.24.218.58,,,
,,,,,67.188.74.134,,,
,,,,,73.169.207.7,,,
,,,,,79.37.230.216,,,
,,,,,96.38.189.203,,,
,,,,,71.92.228.5,,,
,,,,,205.161.249.172,,,
,,,,,76.20.25.22,,,
48.0,AS,,0,46.227.191.10,46.227.191.10,68.0,,KZ
,,,,,205.161.249.172,,,
,,,,,50.8.138.78,,,
,,,,,184.75.221.114,,,
,,,,,179.235.239.100,,,
,,,,,204.195.115.199,,,
20.0,AS,,0,103.234.190.17,103.234.190.17,77.0,,IN
40.733299255371094,EU,Baronissi,0,151.77.120.35,151.77.120.35,14.75,04,IT
,,,,,5.248.252.177,,,
,,,,,108.13.154.78,,,
,,,,,108.243.202.98,,,
,,,,,73.162.10.128,,,
10.696900367736816,AS,Iloilo City,0,180.191.250.155,180.191.250.155,122.56439971923828,C9,PH
,,,,,69.80.252.230,,,
,,,,,70.197.3.145,,,
,,,,,73.162.10.128,,,
,,,,,66.225.115.34,,,
,,,,,66.87.146.48,,,
,,,,,50.131.206.183,,,
37.80440139770508,NA,Oakland,807,172.56.38.26,172.56.38.26,-122.27079772949219,CA,US
,,,,,108.13.154.78,,,
,,,,,59.100.193.182,,,
21.32670021057129,NA,Honolulu,744,128.171.90.10,128.171.90.10,-157.8166961669922,HI,US
,,,,,75.140.127.16,,,
,,,,,69.108.71.83,,,
,,,,,50.131.52.42,,,
,,,,,108.217.224.122,,,
37.4114990234375,NA,Merced,866,169.236.71.20,169.236.71.20,-120.50389862060547,CA,US
,,,,,94.75.43.78,,,
,,,,,206.71.238.90,,,
,,,,,98.118.92.203,,,
,,,,,76.21.18.152,,,
,,,,,122.61.20.30,,,
,,,,,68.189.12.80,,,
,,,,,76.21.18.152,,,
,,,,,68.170.133.156,,,
,,,,,105.237.139.170,,,
33.689998626708984,AS,Islamabad,0,39.35.179.134,39.35.179.134,73.05509948730469,08,PK
,,,,,162.253.128.98,,,
,,,,,73.48.168.72,,,
,,,,,64.77.204.25,,,
,,,,,50.131.44.67,,,
,,,,,108.76.186.186,,,
,,,,,76.126.144.205,,,
,,,,,99.99.211.35,,,
,,,,,166.70.213.145,,,
,,,,,99.99.211.35,,,
,,,,,99.72.157.5,,,
,,,,,151.226.62.233,,,
,,,,,71.180.90.219,,,
,,,,,216.200.126.3,,,
,,,,,186.43.102.44,,,
,,,,,71.93.42.225,,,
,,,,,69.62.174.80,,,
,,,,,24.4.38.50,,,
,,,,,76.102.99.32,,,
,,,,,74.93.8.201,,,
,,,,,71.193.7.51,,,
14.600000381469727,AS,San Juan,0,112.198.77.25,112.198.77.25,121.0333023071289,D9,PH
,,,,,50.250.251.133,,,
,,,,,162.219.179.105,,,
,,,,,71.198.128.182,,,
,,,,,50.161.200.213,,,
,,,,,69.181.135.167,,,
,,,,,172.56.39.208,,,
,,,,,174.62.126.3,,,
24.191699981689453,AS,Al Ain,0,2.50.130.109,2.50.130.109,55.76060104370117,01,AE
37.80440139770508,NA,Oakland,807,172.56.39.196,172.56.39.196,-122.27079772949219,CA,US
,,,,,24.182.19.126,,,
,,,,,67.174.49.134,,,
,,,,,76.20.17.239,,,
,,,,,75.133.69.195,,,
,,,,,92.234.225.160,,,
,,,,,71.202.140.40,,,
,,,,,70.43.163.78,,,
,,,,,84.18.126.52,,,
,,,,,64.245.0.218,,,
,,,,,50.243.100.33,,,
52.288700103759766,NA,Red Deer,0,184.69.219.106,184.69.219.106,-113.83940124511719,AB,CA
,,,,,86.101.220.133,,,
,,,,,75.144.237.45,,,
,,,,,70.183.143.165,,,
39.53689956665039,NA,Sparks,811,67.138.238.82,67.138.238.82,-119.4186019897461,NV,US
,,,,,73.48.133.241,,,
,,,,,108.65.192.224,,,
,,,,,98.207.168.207,,,
,,,,,24.4.145.161,,,
,,,,,72.235.229.70,,,
,,,,,71.146.6.9,,,
,,,,,108.245.210.134,,,
,,,,,71.202.38.163,,,
,,,,,24.176.166.134,,,
,,,,,70.43.163.78,,,
,,,,,75.142.235.229,,,
,,,,,174.62.100.160,,,
14.473600387573242,AS,Taguig,0,121.54.44.93,121.54.44.93,121.04879760742188,D9,PH
,,,,,165.234.180.54,,,
,,,,,66.173.31.211,,,
,,,,,107.184.156.90,,,
,,,,,162.219.176.154,,,
,,,,,107.184.156.90,,,
,,,,,99.44.173.60,,,
,,,,,165.234.180.46,,,
,,,,,24.111.72.122,,,
,,,,,98.255.102.14,,,
,,,,,107.132.138.228,,,
,,,,,74.95.100.10,,,
,,,,,107.184.156.90,,,
20.0,AS,,0,103.227.96.149,103.227.96.149,77.0,,IN
,,,,,184.191.162.62,,,
,,,,,24.40.91.168,,,
,,,,,50.247.105.237,,,
,,,,,66.146.123.178,,,
,,,,,75.148.219.97,,,
,,,,,165.234.180.46,,,
,,,,,69.178.223.132,,,
,,,,,74.95.100.10,,,
,,,,,209.243.8.14,,,
33.11220169067383,NA,Allen,623,66.196.199.106,66.196.199.106,-96.69380187988281,TX,US
,,,,,122.129.73.117,,,
,,,,,165.234.100.69,,,
,,,,,66.173.31.211,,,
,,,,,24.23.58.65,,,
,,,,,24.111.72.122,,,
,,,,,197.255.72.174,,,
,,,,,216.204.48.50,,,
,,,,,66.163.146.20,,,
,,,,,206.116.25.244,,,
20.0,AS,,0,103.229.247.60,103.229.247.60,77.0,,IN
,,,,,206.116.153.41,,,
38.90850067138672,NA,Washington,511,38.88.12.154,38.88.12.154,-77.0177001953125,DC,US
60.0,NA,,0,184.68.138.194,184.68.138.194,-95.0,,CA
49.28459930419922,NA,Burnaby,0,184.70.13.150,184.70.13.150,-122.99140167236328,BC,CA
,,,,,64.251.80.234,,,
,,,,,99.42.136.57,,,
,,,,,172.8.233.128,,,
,,,,,68.68.24.170,,,
49.25,NA,Burnaby,0,184.68.129.114,184.68.129.114,-122.94999694824219,BC,CA
,,,,,64.132.119.161,,,
,,,,,69.178.223.132,,,
,,,,,71.202.167.165,,,
,,,,,68.166.146.179,,,
,,,,,209.243.8.14,,,
,,,,,50.78.199.237,,,
,,,,,113.105.128.251,,,
,,,,,206.108.20.5,,,
,,,,,24.247.242.195,,,
,,,,,165.234.180.46,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,184.69.88.130,,,
,,,,,75.149.145.162,,,
,,,,,24.40.91.168,,,
,,,,,66.173.31.211,,,
,,,,,66.183.186.141,,,
,,,,,209.243.8.14,,,
,,,,,74.95.100.10,,,
,,,,,66.163.146.20,,,
,,,,,209.243.25.164,,,
,,,,,173.15.173.46,,,
,,,,,96.53.72.198,,,
,,,,,24.111.72.122,,,
,,,,,206.116.4.91,,,
,,,,,23.91.136.4,,,
,,,,,66.173.92.154,,,
41.19559860229492,NA,Ogden,770,137.190.139.205,137.190.139.205,-111.94850158691406,UT,US
,,,,,165.234.180.46,,,
,,,,,68.106.159.78,,,
,,,,,68.69.234.190,,,
,,,,,50.240.111.145,,,
20.0,AS,,0,180.215.33.220,180.215.33.220,77.0,,IN
,,,,,96.2.194.2,,,
,,,,,66.173.76.219,,,
,,,,,66.91.176.124,,,
,,,,,173.167.205.133,,,
,,,,,50.76.120.205,,,
38.0,NA,,0,12.70.197.170,12.70.197.170,-97.0,,US
,,,,,179.164.155.28,,,
,,,,,24.4.106.21,,,
,,,,,66.163.146.20,,,
,,,,,108.228.150.46,,,
,,,,,49.182.35.107,,,
,,,,,75.54.221.163,,,
,,,,,50.161.199.51,,,
,,,,,50.0.102.84,,,
,,,,,74.95.100.10,,,
,,,,,50.131.51.164,,,
,,,,,24.10.54.86,,,
40.44060134887695,NA,Pittsburgh,508,208.70.67.89,208.70.67.89,-79.99590301513672,PA,US
,,,,,67.182.39.49,,,
,,,,,113.188.244.217,,,
,,,,,50.183.137.199,,,
,,,,,186.69.77.164,,,
,,,,,104.184.208.13,,,
30.66670036315918,AS,Chengdu,0,139.205.198.218,139.205.198.218,104.06670379638672,32,CN
,,,,,74.95.194.142,,,
,,,,,96.32.234.245,,,
,,,,,96.32.234.245,,,
,,,,,104.184.208.13,,,
,,,,,24.7.89.90,,,
,,,,,96.32.234.245,,,
,,,,,104.184.208.13,,,
,,,,,104.184.208.13,,,
,,,,,96.32.234.245,,,
,,,,,184.23.0.46,,,
,,,,,98.207.86.250,,,
,,,,,206.217.192.188,,,
28.0,AF,,0,197.202.151.158,197.202.151.158,3.0,,DZ
,,,,,50.8.179.219,,,
,,,,,162.253.130.218,,,
55.041500091552734,EU,Novosibirsk,0,213.87.121.61,213.87.121.61,82.93460083007812,53,RU
,,,,,98.125.81.99,,,
,,,,,24.23.189.84,,,
,,,,,122.163.224.27,,,
,,,,,75.144.199.50,,,
,,,,,76.21.20.147,,,
,,,,,184.98.205.133,,,
,,,,,98.173.8.98,,,
,,,,,24.130.121.27,,,
,,,,,50.241.202.10,,,
,,,,,76.127.91.154,,,
,,,,,71.9.17.131,,,
,,,,,98.210.127.187,,,
33.401798248291016,NA,Bessemer,630,66.0.141.163,66.0.141.163,-86.95439910888672,AL,US
,,,,,23.118.20.140,,,
,,,,,146.200.176.100,,,
,,,,,190.190.148.208,,,
,,,,,204.169.83.68,,,
39.76839828491211,NA,Indianapolis,527,50.59.63.226,50.59.63.226,-86.15799713134766,IN,US
,,,,,98.244.4.37,,,
,,,,,69.181.195.182,,,
,,,,,184.21.208.65,,,
37.41780090332031,NA,Stanford,807,128.12.252.5,128.12.252.5,-122.1719970703125,CA,US
65.0,EU,,0,82.221.104.66,82.221.104.66,-18.0,,IS
,,,,,165.228.192.52,,,
,,,,,98.244.4.37,,,
,,,,,184.23.0.46,,,
,,,,,71.202.183.45,,,
,,,,,50.131.51.164,,,
,,,,,67.169.51.166,,,
,,,,,164.126.250.230,,,
,,,,,113.184.59.186,,,
,,,,,89.12.49.114,,,
,,,,,115.160.242.150,,,
,,,,,76.248.24.255,,,
,,,,,71.193.184.169,,,
,,,,,50.131.26.203,,,
,,,,,24.130.183.171,,,
,,,,,50.131.196.183,,,
,,,,,69.128.0.82,,,
31.86389923095703,AS,Hefei,0,58.243.49.205,58.243.49.205,117.28079986572266,01,CN
,,,,,105.224.245.118,,,
,,,,,174.52.44.199,,,
38.67789840698242,NA,Diamond Springs,862,24.7.136.59,24.7.136.59,-120.810302734375,CA,US
66.52999877929688,EU,Salekhard,0,5.141.21.138,5.141.21.138,66.60189819335938,87,RU
,,,,,12.36.236.23,,,
,,,,,95.90.120.227,,,
56.08250045776367,EU,Shadrinsk,0,176.126.31.106,176.126.31.106,63.64360046386719,40,RU
,,,,,69.128.31.210,,,
44.97610092163086,NA,Minneapolis,613,38.104.196.122,38.104.196.122,-93.27189636230469,MN,US
,,,,,176.107.249.19,,,
,,,,,187.38.97.193,,,
,,,,,108.233.84.113,,,
,,,,,68.186.99.129,,,
,,,,,73.48.239.51,,,
,,,,,70.197.21.90,,,
,,,,,108.233.84.113,,,
,,,,,73.48.239.51,,,
,,,,,68.113.42.139,,,
,,,,,24.7.134.113,,,
,,,,,70.209.201.45,,,
,,,,,75.80.200.90,,,
,,,,,66.181.10.90,,,
,,,,,67.180.17.51,,,
,,,,,50.185.198.219,,,
,,,,,98.207.243.204,,,
,,,,,184.75.223.210,,,
,,,,,71.84.177.111,,,
35.116798400878906,NA,Matthews,517,208.104.83.114,208.104.83.114,-80.72370147705078,NC,US
,,,,,184.75.214.18,,,
,,,,,98.192.167.184,,,
,,,,,70.170.15.131,,,
,,,,,108.77.141.39,,,
,,,,,184.75.223.210,,,
,,,,,23.24.218.58,,,
,,,,,23.24.218.58,,,
,,,,,208.54.85.213,,,
,,,,,166.170.39.99,,,
,,,,,99.120.2.112,,,
,,,,,71.197.90.38,,,
,,,,,106.68.215.118,,,
,,,,,36.80.74.105,,,
,,,,,151.225.217.141,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
37.33380126953125,NA,San Jose,807,209.141.53.14,209.141.53.14,-121.8915023803711,CA,US
,,,,,98.255.228.214,,,
,,,,,63.205.199.133,,,
,,,,,174.52.44.199,,,
,,,,,50.184.120.19,,,
,,,,,71.43.34.138,,,
37.36880111694336,NA,Sunnyvale,807,69.199.231.114,69.199.231.114,-122.03630065917969,CA,US
,,,,,75.127.245.226,,,
,,,,,66.214.96.10,,,
,,,,,70.197.14.71,,,
,,,,,173.231.5.203,,,
27.350000381469727,AS,Powai,0,103.5.184.58,103.5.184.58,95.6500015258789,03,IN
,,,,,203.147.86.150,,,
,,,,,69.181.152.11,,,
,,,,,108.53.11.246,,,
,,,,,98.255.123.18,,,
,,,,,76.126.83.188,,,
,,,,,74.45.36.221,,,
,,,,,64.9.225.99,,,
,,,,,67.169.107.107,,,
,,,,,24.130.226.248,,,
,,,,,174.52.234.229,,,
,,,,,69.80.252.230,,,
,,,,,67.169.238.220,,,
,,,,,76.220.62.141,,,
,,,,,98.239.89.245,,,
,,,,,50.79.3.29,,,
,,,,,71.28.137.156,,,
,,,,,204.14.76.211,,,
,,,,,66.87.112.234,,,
,,,,,67.49.180.108,,,
,,,,,98.210.234.254,,,
,,,,,64.30.106.17,,,
,,,,,99.27.92.102,,,
,,,,,68.186.18.107,,,
,,,,,71.22.132.119,,,
,,,,,172.56.17.80,,,
,,,,,50.173.221.24,,,
,,,,,75.54.220.68,,,
,,,,,74.93.22.146,,,
,,,,,99.27.41.28,,,
,,,,,70.191.151.40,,,
,,,,,24.121.100.134,,,
,,,,,98.158.148.194,,,
,,,,,105.227.67.183,,,
51.29669952392578,EU,Stary Oskol,0,91.243.231.217,91.243.231.217,37.84170150756836,09,RU
38.0,NA,,0,63.112.1.210,63.112.1.210,-97.0,,US
,,,,,184.7.16.242,,,
38.0,NA,,0,12.178.214.202,12.178.214.202,-97.0,,US
47.606201171875,NA,,0,172.56.32.198,172.56.32.198,-122.33209991455078,WA,US
,,,,,50.242.183.65,,,
,,,,,105.227.67.183,,,
,,,,,174.34.200.119,,,
,,,,,173.59.248.70,,,
,,,,,72.78.250.130,,,
,,,,,74.95.243.150,,,
,,,,,74.94.91.250,,,
,,,,,96.60.133.154,,,
,,,,,174.34.200.119,,,
,,,,,68.188.17.46,,,
,,,,,69.178.223.72,,,
,,,,,174.34.200.119,,,
,,,,,70.34.145.130,,,
,,,,,50.58.80.86,,,
,,,,,49.145.139.206,,,
,,,,,198.68.23.4,,,
22.283300399780273,AS,Causeway Bay,0,175.176.228.83,175.176.228.83,114.18329620361328,00,HK
,,,,,174.34.200.119,,,
,,,,,208.46.203.130,,,
,,,,,204.14.77.151,,,
,,,,,165.234.182.112,,,
,,,,,173.167.214.195,,,
,,,,,174.34.200.119,,,
,,,,,98.238.238.33,,,
,,,,,80.229.43.219,,,
,,,,,75.149.196.21,,,
39.739200592041016,NA,Denver,751,147.153.253.24,147.153.253.24,-104.98470306396484,CO,US
,,,,,50.79.3.29,,,
,,,,,174.52.183.45,,,
,,,,,203.82.193.18,,,
,,,,,70.89.147.102,,,
,,,,,69.10.157.195,,,
,,,,,50.161.53.161,,,
,,,,,174.134.65.168,,,
,,,,,41.134.97.218,,,
,,,,,173.209.211.242,,,
,,,,,209.243.25.166,,,
,,,,,166.171.248.253,,,
,,,,,50.131.52.42,,,
,,,,,99.187.226.220,,,
,,,,,72.193.70.23,,,
34.02730178833008,NA,Ontario,803,72.34.94.130,72.34.94.130,-117.58779907226562,CA,US
36.67530059814453,NA,Salinas,828,67.164.76.14,67.164.76.14,-121.61019897460938,CA,US
,,,,,69.170.145.202,,,
,,,,,216.243.201.181,,,
,,,,,69.66.223.186,,,
,,,,,67.224.67.171,,,
,,,,,96.41.62.218,,,
,,,,,108.80.49.27,,,
,,,,,67.224.70.210,,,
,,,,,63.159.177.138,,,
,,,,,99.187.226.220,,,
,,,,,67.224.77.42,,,
,,,,,76.103.237.44,,,
,,,,,99.187.226.220,,,
,,,,,50.141.65.1,,,
,,,,,63.227.75.182,,,
,,,,,66.238.212.3,,,
,,,,,67.224.77.38,,,
,,,,,66.234.206.78,,,
49.71179962158203,NA,Lethbridge,0,70.65.245.83,70.65.245.83,-112.8196029663086,AB,CA
,,,,,99.187.226.220,,,
,,,,,99.27.92.102,,,
,,,,,174.240.192.146,,,
,,,,,24.20.71.25,,,
,,,,,76.88.177.62,,,
,,,,,24.4.130.160,,,
,,,,,173.51.221.216,,,
,,,,,173.13.156.125,,,
,,,,,66.152.108.34,,,
0.0,NA,Apo,0,184.105.255.227,184.105.255.227,0.0,AE,US
,,,,,96.10.180.142,,,
,,,,,71.41.146.196,,,
,,,,,173.160.11.98,,,
,,,,,67.181.207.161,,,
,,,,,72.38.147.82,,,
0.0,NA,Apo,0,184.105.255.227,184.105.255.227,0.0,AE,US
,,,,,108.85.40.37,,,
,,,,,50.202.225.212,,,
,,,,,74.197.241.72,,,
,,,,,70.197.12.89,,,
,,,,,107.37.151.253,,,
,,,,,50.248.236.185,,,
,,,,,98.202.55.42,,,
,,,,,23.240.132.111,,,
42.88639831542969,NA,Buffalo,514,63.246.207.194,63.246.207.194,-78.87840270996094,NY,US
,,,,,71.116.77.71,,,
,,,,,223.64.61.247,,,
,,,,,67.180.42.69,,,
,,,,,98.224.5.68,,,
,,,,,24.5.121.197,,,
,,,,,174.134.217.181,,,
,,,,,108.202.165.155,,,
,,,,,64.9.225.99,,,
,,,,,74.7.183.227,,,
,,,,,98.224.5.68,,,
,,,,,98.224.5.68,,,
,,,,,24.48.171.189,,,
,,,,,174.79.33.238,,,
,,,,,74.95.100.10,,,
,,,,,72.93.206.169,,,
,,,,,81.208.125.122,,,
,,,,,165.234.182.71,,,
,,,,,165.234.182.166,,,
,,,,,194.166.31.27,,,
,,,,,194.166.31.27,,,
,,,,,165.234.180.54,,,
,,,,,66.245.151.38,,,
,,,,,199.103.55.148,,,
,,,,,107.193.184.75,,,
,,,,,165.234.100.69,,,
,,,,,209.243.8.14,,,
,,,,,194.166.31.27,,,
,,,,,165.234.180.46,,,
,,,,,67.59.199.98,,,
42.287601470947266,NA,Medford,813,216.115.9.90,216.115.9.90,-122.90010070800781,OR,US
,,,,,74.95.100.10,,,
,,,,,50.9.240.232,,,
,,,,,67.59.199.98,,,
,,,,,67.59.199.98,,,
,,,,,67.59.199.98,,,
,,,,,67.59.199.98,,,
,,,,,75.149.145.162,,,
13.0,AS,,0,114.108.237.123,114.108.237.123,122.0,,PH
,,,,,209.243.8.14,,,
,,,,,72.67.212.50,,,
,,,,,69.178.223.132,,,
,,,,,99.58.168.128,,,
,,,,,67.59.199.98,,,
,,,,,24.111.72.122,,,
,,,,,66.173.31.211,,,
,,,,,162.201.212.219,,,
,,,,,165.234.180.54,,,
,,,,,99.244.107.99,,,
,,,,,165.234.180.46,,,
,,,,,75.149.145.162,,,
,,,,,67.59.199.98,,,
,,,,,67.59.199.98,,,
,,,,,76.103.51.24,,,
,,,,,64.9.225.99,,,
,,,,,71.191.32.146,,,
,,,,,105.237.92.249,,,
,,,,,67.170.212.63,,,
,,,,,174.34.200.119,,,
,,,,,207.204.228.195,,,
,,,,,66.173.92.154,,,
,,,,,67.188.217.38,,,
,,,,,64.9.225.99,,,
,,,,,50.77.19.34,,,
,,,,,85.229.64.118,,,
,,,,,74.95.100.10,,,
,,,,,76.125.45.61,,,
,,,,,24.23.183.51,,,
,,,,,75.111.57.96,,,
41.40409851074219,NA,Narragansett,521,12.51.56.106,12.51.56.106,-71.47740173339844,RI,US
,,,,,24.165.59.192,,,
,,,,,201.50.60.18,,,
,,,,,50.161.120.189,,,
,,,,,50.241.38.9,,,
40.73910140991211,NA,New York,501,50.59.135.194,50.59.135.194,-73.98259735107422,NY,US
,,,,,111.88.36.55,,,
,,,,,24.104.139.176,,,
,,,,,68.116.82.4,,,
,,,,,24.97.169.218,,,
,,,,,209.89.168.26,,,
42.83330154418945,EU,,0,195.223.24.209,195.223.24.209,12.83329963684082,,IT
,,,,,201.50.60.18,,,
,,,,,93.149.97.96,,,
,,,,,93.149.97.96,,,
,,,,,50.8.234.1,,,
,,,,,108.58.57.66,,,
,,,,,23.240.36.152,,,
,,,,,24.173.251.134,,,
,,,,,65.78.148.140,,,
,,,,,108.252.58.4,,,
,,,,,67.181.27.240,,,
,,,,,108.252.58.4,,,
,,,,,50.8.182.56,,,
,,,,,50.8.182.56,,,
,,,,,24.4.15.141,,,
,,,,,67.181.241.159,,,
,,,,,24.4.242.231,,,
,,,,,76.217.208.56,,,
,,,,,108.88.70.249,,,
,,,,,97.90.82.155,,,
,,,,,64.9.225.99,,,
,,,,,207.112.99.192,,,
,,,,,23.126.206.94,,,
,,,,,77.232.143.31,,,
,,,,,64.9.225.99,,,
-5.0,AS,,0,202.72.215.162,202.72.215.162,120.0,,ID
,,,,,71.177.35.234,,,
,,,,,75.48.12.119,,,
,,,,,119.94.28.195,,,
,,,,,173.165.168.37,,,
,,,,,188.9.175.35,,,
,,,,,69.239.249.92,,,
,,,,,50.152.191.77,,,
,,,,,216.115.5.44,,,
,,,,,73.41.216.207,,,
,,,,,75.142.42.175,,,
,,,,,50.194.148.197,,,
,,,,,99.114.112.162,,,
,,,,,50.152.191.77,,,
,,,,,66.119.188.5,,,
,,,,,144.172.199.116,,,
,,,,,73.41.216.207,,,
,,,,,71.198.144.230,,,
,,,,,192.159.147.14,,,
,,,,,98.118.92.203,,,
,,,,,96.253.32.83,,,
,,,,,184.183.10.194,,,
,,,,,69.31.160.206,,,
,,,,,162.119.128.97,,,
,,,,,108.80.185.110,,,
,,,,,173.59.248.70,,,
,,,,,76.105.130.132,,,
,,,,,108.235.185.89,,,
33.420101165771484,NA,Birmingham,630,97.65.11.165,97.65.11.165,-86.78669738769531,AL,US
,,,,,67.182.85.79,,,
32.78310012817383,NA,Dallas,623,72.16.225.2,72.16.225.2,-96.80670166015625,TX,US
,,,,,108.80.185.110,,,
,,,,,166.171.121.37,,,
,,,,,99.117.200.182,,,
,,,,,24.130.123.221,,,
,,,,,49.151.76.202,,,
32.80730056762695,NA,San Diego,825,207.158.41.132,207.158.41.132,-117.13240051269531,CA,US
